RMSE,Num_Points,Density,LBP,Class,Category
0.003994848282026503,39,0.312,63,23,4
8.511944980944503e-05,7,0.056,7,23,4
1.5557824874686452e-07,3,0.024,13,23,4
0.012526833729866812,23,0.184,0,23,4
0.013708730090793092,166,1.328,3,23,4
0.0076616666237225885,106,0.848,25,23,4
0.0018734795226714466,11,0.088,7,23,4
0.012735721237999379,63,0.504,24,23,4
0.023678732623255615,219,1.752,20,23,4
0.0074671037871829465,59,0.472,50,23,4
0.004261908181530265,784,6.272,26,23,4
0.006851423398349102,62,0.496,15,23,4
4.585028035921014e-05,5,0.04,17,23,4
0.007641165848916457,41,0.328,32,23,4
0.016139253555511626,26,0.208,7,23,4
0.013634965367079355,54,0.432,1,23,4
0.003628631979241887,6,0.048,0,23,4
0.006096640185258968,50,0.4,63,23,4
0.02035498134449232,29,0.232,19,23,4
0.011117293446120051,8,0.064,0,23,4
0.00261798287151594,123,0.984,15,23,4
0.0023379065056640226,9,0.072,0,23,4
0.0049156304367752686,89,0.712,14,23,4
0.004116502599436236,18,0.144,0,23,4
0.010216557331550608,74,0.592,47,23,4
0.008323516077149604,98,0.784,10,23,4
0.0016239612502009716,58,0.464,63,23,4
0.0014477433818238232,12,0.096,31,23,4
0.0071723533553032385,103,0.824,55,23,4
0.0075512617736106505,26,0.208,63,23,4
0.0046905444600240705,690,5.52,62,23,4
0.0055047652300681685,33,0.264,31,23,4
4.5507608052256884e-08,3,0.024,5,23,4
0.00748832393488997,120,0.96,41,23,4
0.005616401035011513,158,1.264,63,23,4
0.0011344995008843847,11,0.088,63,23,4
0.005082874854039588,4,0.032,17,23,4
0.0065447325280296835,467,3.736,38,23,4
0.003666505995264126,109,0.872,39,23,4
0.009965729348621461,225,1.8,16,23,4
0.007282906426173682,85,0.68,40,23,4
9.816943617747121e-08,5,0.04,51,23,4
0.00802904398257906,89,0.712,7,23,4
0.004963102059749381,35,0.28,25,23,4
0.008297287215780696,191,1.528,34,23,4
0.01470474490917393,57,0.456,0,23,4
0.014075056108975753,115,0.92,63,23,4
0.00012014587070419467,8,0.064,13,23,4
4.029731857652651e-05,10,0.08,39,23,4
0.006840290905394819,20,0.16,25,23,4
4.999222391518141e-07,3,0.024,5,23,4
0.002839895995266515,29,0.232,31,23,4
0.00889452573940963,27,0.216,32,23,4
0.00014126819172409133,9,0.072,5,23,4
0.007594544658302895,143,1.144,22,23,4
0.009773311730585203,99,0.792,56,23,4
0.007883419596683365,39,0.312,60,23,4
0.012545808797328117,166,1.328,60,23,4
0.006909885201651139,11,0.088,9,23,4
0.31913385760950536,78,0.624,29,27,3
0.20931120733806724,44,0.352,61,27,3
0.29866752965796683,40,0.32,33,27,3
0.4384755654756288,71,0.568,11,27,3
0.39387480611236747,284,2.272,42,27,3
0.2972256950005492,181,1.448,62,27,3
0.3465577931803817,203,1.624,26,27,3
0.44318465997919626,374,2.992,31,27,3
0.33269933310812394,130,1.04,38,27,3
0.2648435539245698,197,1.576,31,27,3
0.0537551539940882,26,0.208,6,41,3
0.19216507052657456,19,0.152,63,41,3
0.16064266168578328,26,0.208,27,41,3
0.08894879938325785,6,0.048,43,41,3
0.17883491784320324,20,0.16,63,41,3
0.06779096068444286,9,0.072,1,41,3
3.423477745438201e-06,3,0.024,61,41,3
2.195477949070342e-07,3,0.024,3,41,3
0.06547748536610695,5,0.04,59,41,3
0.0802922718286056,12,0.096,21,41,3
0.06817708658065547,18,0.144,43,41,3
3.462402399160662e-06,3,0.024,14,41,3
0.0905550420201711,27,0.216,18,41,3
0.10373672410963215,19,0.152,62,41,3
0.06277944938397767,24,0.192,40,41,3
0.05982573755038233,34,0.272,55,41,3
0.033800555680278115,8,0.064,63,41,3
0.08477615827233441,13,0.104,6,41,3
0.07975614778876207,23,0.184,5,41,3
0.048486547930048425,6,0.048,44,41,3
0.050130805370219675,5,0.04,25,41,3
0.11425138043338672,12,0.096,7,41,3
0.0893288311373258,5,0.04,57,41,3
0.10678678007661108,30,0.24,63,41,3
0.08019019137070246,39,0.312,24,41,3
0.04532944126805101,17,0.136,23,41,3
0.12602442494577834,22,0.176,61,41,3
0.019401161453777117,6,0.048,13,41,3
0.09340791794364542,13,0.104,61,41,3
0.060640423720099944,10,0.08,24,41,3
0.12639248411668025,28,0.224,18,41,3
0.08784478314761779,19,0.152,35,41,3
0.0922558323547389,13,0.104,39,41,3
0.1605846947071017,15,0.12,55,41,3
0.20285537665207895,14,0.112,33,41,3
0.07262620088592321,6,0.048,23,41,3
0.11612249532325898,14,0.112,62,41,3
0.030290857389280505,6,0.048,47,50,2
4.4861214083965504e-05,5,0.04,44,50,2
5.2598218842295936e-05,6,0.048,23,50,2
0.10769036347034172,48,0.384,11,50,2
1.670850033145636e-07,3,0.024,59,50,2
0.13052866932187937,76,0.608,46,50,2
0.10499793414958726,80,0.64,61,50,2
3.091568999321244e-07,3,0.024,6,50,2
3.3665169851815335e-07,3,0.024,31,50,2
0.12541750239774496,129,1.032,47,50,2
0.11320702369579122,41,0.328,23,50,2
0.21082462719796422,34,0.272,15,50,2
0.15048294053617503,29,0.232,11,50,2
0.08230939149915198,11,0.088,22,50,2
0.073480175146831,104,0.832,45,50,2
0.09267354421325198,58,0.464,33,50,2
0.06336547438813685,30,0.24,3,50,2
0.123761984710698,253,2.024,27,50,2
2.994836026578203e-07,3,0.024,11,50,2
0.14759952621822295,19,0.152,31,50,2
0.08757877184161354,10,0.08,15,50,2
0.07782823357565613,36,0.288,29,50,2
0.08548396013537705,39,0.312,22,50,2
0.0771711014176557,517,4.136,4,50,2
0.11988531524475217,85,0.68,60,50,2
0.03431986421605033,6,0.048,37,50,2
0.05658760918568319,10,0.08,2,50,2
0.0770298746357373,26,0.208,26,50,2
0.11672548630314297,72,0.576,32,50,2
0.14923180350277426,60,0.48,14,50,2
0.00010099445675595033,6,0.048,50,50,2
0.04116848935125968,5,0.04,21,50,2
0.10021885608763605,58,0.464,1,50,2
0.07969924295845802,10,0.08,55,50,2
0.09625487469516193,36,0.288,1,50,2
0.056847723615351,31,0.248,24,50,2
0.07301935456678273,5,0.04,63,50,2
0.1273335034865018,730,5.84,30,50,2
0.11451657809797679,452,3.616,37,50,2
0.018720468673371737,4,0.032,53,50,2
0.08119758681918467,36,0.288,56,50,2
0.14748394326143008,481,3.848,27,50,2
0.08865057403600014,32,0.256,34,50,2
0.044716871719617975,13,0.104,43,50,2
0.05672126445668072,83,0.664,0,50,2
0.17436478085856108,108,0.864,15,50,2
0.0002921217928625759,8,0.064,49,50,2
0.11212868523369125,70,0.56,0,50,2
0.056259895521485324,5,0.04,56,50,2
0.1525090159287647,72,0.576,59,50,2
0.050421265613480315,5,0.04,9,50,2
0.11030032451175747,925,7.4,62,50,2
0.032429888750774113,5,0.04,19,50,2
0.08772174227490498,17,0.136,58,50,2
0.07321211591782906,80,0.64,11,50,2
0.11141706461673714,12,0.096,32,50,2
0.12397637134622055,44,0.352,1,50,2
0.0896584045647738,10,0.08,35,50,2
0.08471693111759848,6,0.048,23,50,2
0.0800304513157148,91,0.728,32,50,2
0.17812345540512084,432,3.456,20,50,2
0.10013675113292726,21,0.168,63,50,2
0.10014829849919425,611,4.888,62,50,2
0.09660899567019528,21,0.168,48,50,2
0.050199259003311215,99,0.792,21,50,2
0.13456546133038613,17,0.136,51,50,2
0.05837251615568815,14,0.112,58,50,2
0.06662232061470984,8,0.064,21,50,2
0.00011414489087393327,4,0.032,1,50,2
0.10653277851955659,208,1.664,31,50,2
0.13793329012466427,136,1.088,60,50,2
0.10434370436303542,27,0.216,63,50,2
0.11683596289421484,106,0.848,33,50,2
0.09567962367987395,14,0.112,33,50,2
0.03793757482282327,9,0.072,6,50,2
0.02417501351425385,8,0.064,5,50,2
0.12160083866568752,8,0.064,36,50,2
0.068631685362499,12,0.096,34,50,2
0.030081508178654435,10,0.08,22,50,2
8.787179486132348e-05,6,0.048,20,50,2
0.08292905806126559,131,1.048,63,50,2
0.0831471409103472,15,0.12,57,50,2
0.1370364862865134,360,2.88,16,50,2
0.04005200500009701,7,0.056,8,50,2
0.010606411504351772,4,0.032,58,50,2
0.1022192851637302,23,0.184,0,50,2
0.05878874998123978,6,0.048,28,50,2
0.239070760164478,5927,47.416,63,51,1
0.14154614392755502,78,0.624,45,51,1
0.15724311835090057,22,0.176,20,51,1
1.8219752817572103e-08,3,0.024,49,51,1
0.09412756512224693,13,0.104,13,51,1
0.08815641763432173,5,0.04,27,51,1
0.04870199746104034,28,0.224,47,51,1
0.09841808586563487,36,0.288,38,51,1
0.030303458022307418,34,0.272,28,51,1
0.20553018300129244,183,1.464,53,51,1
0.006483972898711666,5,0.04,57,51,1
0.10078576485620806,234,1.872,61,51,1
0.1197790409324369,23,0.184,2,51,1
0.2184013240384797,189,1.512,62,51,1
0.0751804516329819,11,0.088,9,51,1
0.08462033425894358,12,0.096,5,51,1
0.0838994007437517,29,0.232,42,51,1
0.059739751750171384,5,0.04,63,51,1
1.7008971838391085e-07,3,0.024,16,51,1
0.1477199234184193,136,1.088,37,51,1
0.1125842005164492,50,0.4,37,51,1
0.026116518567892415,4,0.032,23,51,1
0.1832316780864711,19,0.152,63,51,1
0.12458767518350093,33,0.264,30,51,1
0.08674606361833272,43,0.344,32,51,1
0.17685271393553137,11,0.088,60,51,1
0.1711369700127238,17,0.136,15,51,1
9.933931605550967e-09,3,0.024,4,51,1
0.1091847883757082,34,0.272,32,51,1
0.18777586678845545,943,7.544,45,51,1
0.1536571685247555,59,0.472,63,51,1
0.030767862407659146,4,0.032,46,51,1
1.4425633641697762e-06,3,0.024,6,51,1
0.19759410630454896,51,0.408,24,51,1
6.236615561761027e-07,3,0.024,59,51,1
0.056308041850799344,6,0.048,15,51,1
0.05260947474007661,8,0.064,29,51,1
4.824372437188066e-08,3,0.024,59,51,1
0.08479345152900288,7,0.056,56,51,1
0.1719181149758386,86,0.688,45,51,1
0.09371987394992466,6,0.048,12,51,1
0.24349008531804583,1301,10.408,46,51,1
0.06905424562757428,50,0.4,56,51,1
0.13841052150418423,53,0.424,32,51,1
0.0015850066324106138,4,0.032,3,51,1
0.09866597997324343,10,0.08,63,51,1
0.03374392242741016,4,0.032,63,51,1
0.06960449981987403,34,0.272,7,51,1
0.08392594688344251,27,0.216,29,51,1
0.06929745224243933,18,0.144,8,51,1
0.13365186493675768,50,0.4,31,51,1
0.17226938985210366,59,0.472,23,51,1
0.089235015625532,4,0.032,58,51,1
1.6017320104290122e-06,4,0.032,61,51,1
0.02495855408465635,7,0.056,6,51,1
0.16112242398038618,137,1.096,17,51,1
5.593211114170635e-10,3,0.024,21,51,1
0.08006185480780348,26,0.208,24,51,1
0.07234307493672172,17,0.136,0,51,1
0.17847230735005162,42,0.336,62,51,1
4.005053729158108e-06,4,0.032,53,51,1
0.15818205512659578,60,0.48,12,51,1
0.14708278068060412,41,0.328,31,51,1
0.2119469570980788,61,0.488,63,51,1
0.21417574325215744,542,4.336,63,51,1
0.043591872343763875,10,0.08,29,51,1
0.14452744100900952,65,0.52,47,51,1
0.04169911098790506,10,0.08,51,51,1
0.2428435099054896,2359,18.872,27,51,1
0.23529722160245317,338,2.704,10,51,1
0.24651221110886076,4020,32.16,27,51,1
0.059198937960935165,5,0.04,63,51,1
0.1505878219874906,59,0.472,3,51,1
0.13851429607573923,25,0.2,46,51,1
0.10885251614957979,15,0.12,8,51,1
1.8214343005714302e-06,3,0.024,31,51,1
0.16229874970231106,15,0.12,24,51,1
0.16044425294883002,27,0.216,18,51,1
0.14377461385331944,8,0.064,10,51,1
0.1469436356401751,650,5.2,59,51,1
0.16780655903428465,105,0.84,32,51,1
0.2169431928558715,64,0.512,54,51,1
0.06840114550252158,8,0.064,43,51,1
0.21768329121665703,67,0.536,6,51,1
0.19319651591733228,6,0.048,62,59,3
0.6581564525437451,69,0.552,29,59,3
0.35718927480680046,84,0.672,31,59,3
0.44489162226837414,43,0.344,4,59,3
0.8173328250244549,203,1.624,22,59,3
1.6596969066973878e-05,4,0.032,28,59,3
2.908226723023089e-06,3,0.024,30,59,3
0.5688742310122374,285,2.28,20,59,3
0.22122018382451641,12,0.096,48,59,3
0.5157843400543493,189,1.512,17,59,3
0.77741414739525,96,0.768,51,59,3
0.7269424765013615,224,1.792,47,59,3
0.4320441268301364,24,0.192,38,59,3
0.5081642043934064,67,0.536,61,59,3
0.23636647526968707,12,0.096,4,59,3
0.352925471721682,28,0.224,59,59,3
0.4661420957936848,39,0.312,47,59,3
0.39124116373572393,99,0.792,58,59,3
0.4815855075316014,57,0.456,9,59,3
0.4762600961063355,62,0.496,48,59,3
0.2959502969555773,43,0.344,43,59,3
0.6134495807673491,97,0.776,63,59,3
0.15601291443479887,5,0.04,38,59,3
0.8407930044628906,144,1.152,37,59,3
0.2288168142971581,73,0.584,49,59,3
0.2528663890485938,13,0.104,0,59,3
0.48142402279095525,152,1.216,63,59,3
0.48653533468857796,54,0.432,58,59,3
0.5482086702725768,39,0.312,7,59,3
0.38428165146769017,24,0.192,25,59,3
0.7952699443027245,326,2.608,42,59,3
0.3929067790320542,88,0.704,41,59,3
0.3819464917818072,99,0.792,46,59,3
0.7130063405945651,258,2.064,15,59,3
0.5283625611795078,69,0.552,25,59,3
0.1428633841712577,9,0.072,46,59,3
0.4715465528931541,18,0.144,3,59,3
0.19950132706749865,9,0.072,30,59,3
0.7583000926537549,210,1.68,12,59,3
0.20606015838111535,60,0.48,9,59,3
1.15208514476615,62,0.496,0,59,3
0.23755769828041118,14,0.112,0,59,3
0.2205721653248868,17,0.136,62,59,3
0.9804198584298246,176,1.408,56,59,3
0.1705387575144789,5,0.04,12,59,3
0.3906630555862721,30,0.24,48,59,3
0.39054966171937633,70,0.56,63,59,3
0.1964886544225842,40,0.32,0,59,3
0.07418528383288266,6,0.048,63,59,3
0.13677928556852637,5,0.04,54,59,3
0.44842909227027794,219,1.752,32,59,3
0.25240782202511824,40,0.32,30,59,3
0.547916409778852,206,1.648,29,59,3
0.8718009111904786,278,2.224,59,59,3
0.3436340070359066,10,0.08,23,59,3
0.3319186020411451,61,0.488,23,59,3
0.4737621364847552,28,0.224,8,59,3
0.5969139928847069,89,0.712,63,59,3
0.5679760063544722,32,0.256,9,59,3
0.5920125915146839,254,2.032,49,59,3
1.1785499457831843e-07,3,0.024,14,59,3
0.6011931967012568,164,1.312,63,59,3
0.44815981465360394,41,0.328,11,59,3
0.37362201532939826,33,0.264,20,59,3
0.040149938404059206,7,0.056,19,59,3
0.3659873917462723,146,1.168,51,59,3
0.28088038885869376,48,0.384,23,59,3
0.6472503572318725,140,1.12,32,59,3
6.80889722085946e-07,3,0.024,16,59,3
0.24730244607148041,46,0.368,63,59,3
0.1846952847469156,12,0.096,35,59,3
0.4261087047365633,17,0.136,54,59,3
0.6404057730597376,130,1.04,12,59,3
0.3345357067717183,157,1.256,18,59,3
0.28747346576556065,37,0.296,3,59,3
0.5045720763976196,91,0.728,54,59,3
0.5726071457091754,101,0.808,29,59,3
0.6323349248825835,102,0.816,63,59,3
0.7413701013148914,219,1.752,63,59,3
0.1515420714336601,9,0.072,39,59,3
0.4678935055770311,26,0.208,59,59,3
0.3677319247949736,34,0.272,49,59,3
0.5135182824777357,167,1.336,47,59,3
1.1732856601091395e-07,3,0.024,5,0,5
0.12502417244744274,5,0.04,63,4,3
0.23138993107534034,35,0.28,29,4,3
0.0727933016619869,14,0.112,62,4,3
0.1358184148886483,24,0.192,46,4,3
0.31676700063206215,24,0.192,29,4,3
0.22535994044527283,34,0.272,5,4,3
0.0575903357172008,196,1.568,30,8,5
0.01661872199465216,157,1.256,63,8,5
1.1713218791934803e-06,3,0.024,14,11,5
0.003376172520085829,5,0.04,20,11,5
5.824982037457479e-08,3,0.024,29,11,5
0.0009605965808237669,5,0.04,11,11,5
0.0005652107234267943,5,0.04,12,11,5
0.0062511270746949486,6,0.048,12,11,5
0.0032671669644391147,8,0.064,1,11,5
0.004471838231954346,15,0.12,20,11,5
0.005067451212156544,6,0.048,20,11,5
0.0038807056512437524,20,0.16,37,11,5
0.0031621009620910697,6,0.048,45,11,5
0.0034074087008846175,23,0.184,12,11,5
0.0034698806976260284,6,0.048,32,11,5
0.013202233533347535,27,0.216,61,11,5
0.006605437148255952,13,0.104,55,11,5
0.0027480074603819537,7,0.056,33,11,5
0.003659823984928084,5,0.04,34,11,5
0.00442776271565759,10,0.08,42,11,5
0.0060197335028621185,11,0.088,22,11,5
0.003612096720261206,6,0.048,62,11,5
0.006446322254269348,10,0.08,62,11,5
0.005938855986673852,21,0.168,46,11,5
0.005817019252303506,36,0.288,17,11,5
0.007885531298815255,14,0.112,63,11,5
8.880824899783768e-07,4,0.032,0,11,5
0.03928351702119435,20,0.16,24,11,5
0.005993520536302421,14,0.112,16,11,5
0.006029672235798176,28,0.224,16,11,5
0.0051155725899330465,36,0.288,6,11,5
0.005613239234488991,37,0.296,60,11,5
0.004694544608103463,12,0.096,48,11,5
0.00570887218596911,7,0.056,1,11,5
0.0036025460923632905,10,0.08,40,11,5
0.00196294691262713,5,0.04,40,11,5
0.0025705430663168017,4,0.032,19,11,5
0.0027370943021581087,8,0.064,14,11,5
2.6798902830194043e-07,3,0.024,61,11,5
2.5909528431715295e-05,7,0.056,27,11,5
7.632464511721393e-05,11,0.088,3,11,5
7.311907942083215e-08,3,0.024,54,11,5
4.727761352777786e-08,3,0.024,60,17,5
0.4383539130319867,31,0.248,32,17,5
0.9084439169035081,15,0.12,63,17,5
0.2800106926889985,36,0.288,21,17,5
0.15678082022291465,42,0.336,33,17,5
0.45616339613464213,16,0.128,48,17,5
0.44433513892446524,57,0.456,53,17,5
0.18168645612685355,49,0.392,63,17,5
0.3620357864355649,40,0.32,24,17,5
0.17715697758068516,12,0.096,7,17,5
0.2717723275914381,95,0.76,52,17,5
0.5741959829929976,57,0.456,7,17,5
0.41702031742997864,6164,49.312,34,17,5
0.8274105967074491,31,0.248,33,17,5
0.4979048263822504,37,0.296,1,17,5
0.2427754702950414,7,0.056,16,17,5
0.6103195345094624,60,0.48,19,17,5
0.12131733372774817,13,0.104,36,17,5
0.2415482554510573,47,0.376,55,17,5
0.34156950881549053,51,0.408,53,17,5
0.2179884656196418,26,0.208,18,17,5
0.4308680888621138,29,0.232,16,17,5
0.37007686715894905,78,0.624,58,17,5
0.4073261370869079,21,0.168,27,17,5
0.17091410843589253,14,0.112,32,17,5
0.6761880586442819,65,0.52,37,17,5
0.06406693093532735,4,0.032,20,17,5
0.18950817643020965,46,0.368,29,17,5
0.4075641242134621,77,0.616,11,17,5
0.3326903613329128,14,0.112,2,17,5
0.33663927287167605,30,0.24,50,17,5
0.45955592070687845,73,0.584,59,17,5
0.11641884546513599,8,0.064,54,17,5
0.36324041564178455,7631,61.048,30,17,5
0.34282762606356787,84,0.672,22,17,5
0.18088069477964133,16,0.128,44,17,5
0.0828938334423632,6,0.048,29,17,5
0.10757633624244836,18,0.144,1,17,5
0.5923774656326469,63,0.504,38,17,5
0.2895550855154121,188,1.504,42,17,5
0.2811319571309495,8,0.064,23,17,5
0.1888125811983055,14,0.112,16,17,5
0.11746037989137559,28,0.224,39,17,5
0.05718768196046957,4,0.032,23,17,5
0.03243216164803376,6,0.048,0,17,5
0.5686812473926137,154,1.232,0,17,5
0.3114612577640206,553,4.424,57,17,5
0.2620754924963855,5611,44.888,12,17,5
0.3095165293868898,122,0.976,16,17,5
0.1790666989133024,5,0.04,29,17,5
0.4028730232068578,83,0.664,14,17,5
0.07110409351165374,16,0.128,31,17,5
0.5390711312207329,114,0.912,4,17,5
0.210979847628229,247,1.976,47,17,5
0.6726150562143502,92,0.736,57,17,5
0.27895913590486815,1997,15.976,30,17,5
0.2564912983086641,951,7.608,62,17,5
0.3934246313665608,7952,63.616,47,17,5
1.5712212808266578e-06,3,0.024,24,17,5
0.11315876494248353,13,0.104,16,17,5
0.030495136598751554,4,0.032,53,17,5
0.16551260183641514,12,0.096,45,17,5
0.38438342739948267,110,0.88,36,17,5
0.4689049684003167,248,1.984,28,17,5
0.6062054266289575,55,0.44,14,17,5
0.039847943588990055,6,0.048,2,17,5
0.41991355039750955,33,0.264,5,17,5
0.19371775128170424,470,3.76,12,17,5
1.125824004096406e-06,3,0.024,63,17,5
0.5731099621651025,29,0.232,16,17,5
0.1456547598104991,34,0.272,45,17,5
