RMSE,Num_Points,Density,LBP,Class,Category
0.008323516077149604,98,0.784,10,23,4
0.008297287215780696,191,1.528,34,23,4
0.017207087030090648,9,0.072,56,23,4
0.0071723533553032385,103,0.824,55,23,4
4.585028035921014e-05,5,0.04,17,23,4
0.00889452573940963,27,0.216,32,23,4
1.5557824874686452e-07,3,0.024,13,23,4
0.0032641286862594653,166,1.328,36,23,4
0.004963102059749381,35,0.28,25,23,4
0.003628631979241887,6,0.048,0,23,4
0.00014126819172409133,9,0.072,5,23,4
0.005904955017415351,50,0.4,0,23,4
0.003573943654488748,19,0.152,16,23,4
0.014355261210631905,105,0.84,0,23,4
0.004616566610989948,240,1.92,44,23,4
0.012545808797328117,166,1.328,60,23,4
0.010479277868135746,176,1.408,0,23,4
0.0076616666237225885,106,0.848,25,23,4
0.011117293446120051,8,0.064,0,23,4
0.007641165848916457,41,0.328,32,23,4
0.012526833729866812,23,0.184,0,23,4
0.006630348155996778,13,0.104,0,23,4
8.511944980944503e-05,7,0.056,7,23,4
0.0011344995008843847,11,0.088,63,23,4
0.008507686559939054,45,0.36,0,23,4
0.0019784777965882114,12,0.096,5,23,4
0.01470474490917393,57,0.456,0,23,4
0.0065447325280296835,467,3.736,38,23,4
0.012240658719734447,221,1.768,6,23,4
8.047967764867576e-06,4,0.032,54,23,4
0.003606257461728648,1411,11.288,63,23,4
0.004270223044866504,96,0.768,16,23,4
0.013708730090793092,166,1.328,3,23,4
0.004802462668697953,13,0.104,63,23,4
0.003666505995264126,109,0.872,39,23,4
0.014075056108975753,115,0.92,63,23,4
0.002045197668049942,16,0.128,63,23,4
0.005367693158796796,666,5.328,23,23,4
4.5507608052256884e-08,3,0.024,5,23,4
0.005082874854039588,4,0.032,17,23,4
0.0049156304367752686,89,0.712,14,23,4
0.002401068989363984,33,0.264,0,23,4
0.006909885201651139,11,0.088,9,23,4
0.01662098971057923,95,0.76,63,23,4
0.010216557331550608,74,0.592,47,23,4
0.00748832393488997,120,0.96,41,23,4
0.006906480859505812,27,0.216,32,23,4
0.006840290905394819,20,0.16,25,23,4
0.023216426524256713,39,0.312,0,23,4
0.007883419596683365,39,0.312,60,23,4
0.00911189924901318,365,2.92,20,23,4
0.023678732623255615,219,1.752,20,23,4
0.012735721237999379,63,0.504,24,23,4
0.009085345959322146,97,0.776,32,23,4
7.515244314343785e-08,3,0.024,35,23,4
0.013634965367079355,54,0.432,1,23,4
0.004261908181530265,784,6.272,26,23,4
0.005616401035011513,158,1.264,63,23,4
0.02035498134449232,29,0.232,19,23,4
0.00261798287151594,123,0.984,15,23,4
0.31913385760950536,78,0.624,29,27,3
0.20931120733806724,44,0.352,61,27,3
0.29866752965796683,40,0.32,33,27,3
0.4384755654756288,71,0.568,11,27,3
0.39387480611236747,284,2.272,42,27,3
0.2972256950005492,181,1.448,62,27,3
0.3465577931803817,203,1.624,26,27,3
0.44318465997919626,374,2.992,31,27,3
0.33269933310812394,130,1.04,38,27,3
0.2648435539245698,197,1.576,31,27,3
0.0537551539940882,26,0.208,6,41,3
0.19216507052657456,19,0.152,63,41,3
0.16064266168578328,26,0.208,27,41,3
0.08894879938325785,6,0.048,43,41,3
0.17883491784320324,20,0.16,63,41,3
0.06779096068444286,9,0.072,1,41,3
3.423477745438201e-06,3,0.024,61,41,3
2.195477949070342e-07,3,0.024,3,41,3
0.06547748536610695,5,0.04,59,41,3
0.0802922718286056,12,0.096,21,41,3
0.06817708658065547,18,0.144,43,41,3
3.462402399160662e-06,3,0.024,14,41,3
0.0905550420201711,27,0.216,18,41,3
0.10373672410963215,19,0.152,62,41,3
0.06277944938397767,24,0.192,40,41,3
0.05982573755038233,34,0.272,55,41,3
0.033800555680278115,8,0.064,63,41,3
0.08477615827233441,13,0.104,6,41,3
0.07975614778876207,23,0.184,5,41,3
0.048486547930048425,6,0.048,44,41,3
0.050130805370219675,5,0.04,25,41,3
0.11425138043338672,12,0.096,7,41,3
0.0893288311373258,5,0.04,57,41,3
0.10678678007661108,30,0.24,63,41,3
0.08019019137070246,39,0.312,24,41,3
0.04532944126805101,17,0.136,23,41,3
0.12602442494577834,22,0.176,61,41,3
0.019401161453777117,6,0.048,13,41,3
0.09340791794364542,13,0.104,61,41,3
0.060640423720099944,10,0.08,24,41,3
0.12639248411668025,28,0.224,18,41,3
0.08784478314761779,19,0.152,35,41,3
0.0922558323547389,13,0.104,39,41,3
0.1605846947071017,15,0.12,55,41,3
0.20285537665207895,14,0.112,33,41,3
0.07262620088592321,6,0.048,23,41,3
0.11612249532325898,14,0.112,62,41,3
0.0786676135449385,21,0.168,25,50,2
0.12145546301157913,810,6.48,63,50,2
0.10406706550448523,307,2.456,14,50,2
0.00029497219583748675,7,0.056,22,50,2
0.13042426626620027,268,2.144,16,50,2
0.04803563374671371,18,0.144,11,50,2
0.09546662527074105,29,0.232,10,50,2
0.09253299104444969,10,0.08,24,50,2
0.07929971932529467,29,0.232,63,50,2
0.07623270708276786,42,0.336,56,50,2
0.08231873643115276,5,0.04,0,50,2
0.09625487469516193,36,0.288,1,50,2
0.11134278707611815,206,1.648,48,50,2
0.11811742240488449,18,0.144,63,50,2
0.12160083866568752,8,0.064,36,50,2
0.055176568957874345,8,0.064,48,50,2
0.09716325783460118,45,0.36,3,50,2
0.06168557205655131,22,0.176,6,50,2
8.477354828471305e-05,6,0.048,51,50,2
0.012422909009211227,5,0.04,23,50,2
0.02309382427065766,4,0.032,49,50,2
0.00011414489087393327,4,0.032,1,50,2
1.0748619803472673e-07,3,0.024,46,50,2
0.00016749937893794476,7,0.056,63,50,2
0.11362049411565266,33,0.264,27,50,2
0.11509324833940983,46,0.368,17,50,2
0.11405911617709064,116,0.928,48,50,2
0.09040861706335143,18,0.144,0,50,2
0.05658760918568319,10,0.08,2,50,2
0.21082462719796422,34,0.272,15,50,2
2.0099626425462702e-06,3,0.024,19,50,2
0.07063900531599863,30,0.24,52,50,2
0.0738433742836615,153,1.224,61,50,2
0.21800230423584155,15,0.12,57,50,2
0.00013770322564699738,7,0.056,22,50,2
0.13137185824657602,109,0.872,38,50,2
0.17436478085856108,108,0.864,15,50,2
0.06273203868298928,7,0.056,21,50,2
9.943201138632303e-05,4,0.032,17,50,2
0.05878874998123978,6,0.048,28,50,2
0.1022192851637302,23,0.184,0,50,2
0.05601691990836702,12,0.096,23,50,2
0.11526652840739003,170,1.36,5,50,2
0.00011419222677994121,4,0.032,11,50,2
0.056847723615351,31,0.248,24,50,2
0.12397637134622055,44,0.352,1,50,2
1.0036141636267833e-07,3,0.024,10,50,2
0.013100894747595754,9,0.072,52,50,2
0.09110785500337658,44,0.352,34,50,2
0.056259895521485324,5,0.04,56,50,2
0.1519267552188637,539,4.312,61,50,2
0.09383076478666025,21,0.168,52,50,2
0.027303515303442483,13,0.104,0,50,2
0.057045991509097754,14,0.112,63,50,2
0.10617656523759285,28,0.224,39,50,2
0.1444868330643269,330,2.64,21,50,2
0.11695210637936254,31,0.248,54,50,2
0.13052866932187937,76,0.608,46,50,2
0.07628544807266692,21,0.168,48,50,2
0.1273335034865018,730,5.84,30,50,2
0.06243121186696513,7,0.056,6,50,2
0.10876568963281885,68,0.544,63,50,2
0.02051247249726484,8,0.064,18,50,2
0.07832724689501139,16,0.128,34,50,2
0.057594757819697875,15,0.12,41,50,2
0.11724367676674945,24,0.192,58,50,2
0.04164166491162018,12,0.096,20,50,2
0.05570237700519838,11,0.088,3,50,2
0.07182781527441966,6,0.048,2,50,2
0.11086355692920902,179,1.432,52,50,2
0.09219247481035471,58,0.464,63,50,2
0.10935486023685811,300,2.4,28,50,2
0.11425076815308592,10,0.08,59,50,2
0.03458553615157065,9,0.072,11,50,2
3.1725851560674795e-07,3,0.024,1,50,2
0.10793755034479782,13,0.104,33,50,2
0.06415307114760845,17,0.136,15,50,2
0.047118294053998144,17,0.136,45,50,2
0.13513140028239706,241,1.928,63,50,2
0.08426322601491197,63,0.504,57,50,2
0.032141112435208334,23,0.184,17,50,2
0.04954128702737662,17,0.136,0,50,2
0.03565823416425288,18,0.144,14,50,2
0.10538830267886767,24,0.192,12,50,2
0.068631685362499,12,0.096,34,50,2
0.05556548347913534,15,0.12,24,50,2
0.10629706285523569,26,0.208,13,51,1
0.14717499618076896,141,1.128,28,51,1
0.0524401856932896,8,0.064,31,51,1
0.19689766650418403,26,0.208,1,51,1
0.059198937960935165,5,0.04,63,51,1
0.1536571685247555,59,0.472,63,51,1
0.14708278068060412,41,0.328,31,51,1
0.19759410630454896,51,0.408,24,51,1
0.09540217724123319,222,1.776,61,51,1
0.08109865027632772,191,1.528,40,51,1
0.08462033425894358,12,0.096,5,51,1
0.08274696430414788,5,0.04,40,51,1
0.03827725601564332,8,0.064,45,51,1
0.2428435099054896,2359,18.872,27,51,1
0.006483972898711666,5,0.04,57,51,1
0.08392594688344251,27,0.216,29,51,1
0.056308041850799344,6,0.048,15,51,1
0.06552019955072998,7,0.056,45,51,1
0.1505878219874906,59,0.472,3,51,1
0.15352055957820074,60,0.48,51,51,1
0.2629568460634308,1826,14.608,23,51,1
0.14452744100900952,65,0.52,47,51,1
0.14154614392755502,78,0.624,45,51,1
0.016053029368914295,10,0.08,37,51,1
0.1711369700127238,17,0.136,15,51,1
0.13851429607573923,25,0.2,46,51,1
0.17847230735005162,42,0.336,62,51,1
0.026116518567892415,4,0.032,23,51,1
0.24651221110886076,4020,32.16,27,51,1
0.12458767518350093,33,0.264,30,51,1
0.2119469570980788,61,0.488,63,51,1
0.0666717185831302,7,0.056,12,51,1
0.08815641763432173,5,0.04,27,51,1
4.824372437188066e-08,3,0.024,59,51,1
0.059739751750171384,5,0.04,63,51,1
0.0839302184847319,86,0.688,57,51,1
0.10430620635310257,20,0.16,20,51,1
0.21245397555655887,197,1.576,49,51,1
0.08674606361833272,43,0.344,32,51,1
0.3173923397871543,185,1.48,32,51,1
0.1477199234184193,136,1.088,37,51,1
0.239070760164478,5927,47.416,63,51,1
0.1397864192935604,39,0.312,19,51,1
0.17685271393553137,11,0.088,60,51,1
0.1719181149758386,86,0.688,45,51,1
0.10078576485620806,234,1.872,61,51,1
0.07316179080650853,61,0.488,31,51,1
0.23154977105064742,858,6.864,50,51,1
0.17226938985210366,59,0.472,23,51,1
0.14377461385331944,8,0.064,10,51,1
0.15724311835090057,22,0.176,20,51,1
0.24287684679551558,6057,48.456,55,51,1
4.005053729158108e-06,4,0.032,53,51,1
0.12184953556959467,12,0.096,39,51,1
0.1091847883757082,34,0.272,32,51,1
0.08479345152900288,7,0.056,56,51,1
0.16112242398038618,137,1.096,17,51,1
0.2273243803684345,60,0.48,33,51,1
1.8214343005714302e-06,3,0.024,31,51,1
0.08046511537326952,15,0.12,28,51,1
1.7008971838391085e-07,3,0.024,16,51,1
0.23529722160245317,338,2.704,10,51,1
0.08006185480780348,26,0.208,24,51,1
0.030303458022307418,34,0.272,28,51,1
0.19467666308262407,82,0.656,32,51,1
0.073863663733267,8,0.064,62,51,1
0.1817951315809295,45,0.36,3,51,1
0.18777586678845545,943,7.544,45,51,1
0.06840114550252158,8,0.064,43,51,1
0.05260947474007661,8,0.064,29,51,1
5.593211114170635e-10,3,0.024,21,51,1
0.1552021998486506,790,6.32,11,51,1
0.29633640203622225,25,0.2,59,51,1
0.043591872343763875,10,0.08,29,51,1
0.16665899717959204,17,0.136,7,51,1
0.2184013240384797,189,1.512,62,51,1
0.16229874970231106,15,0.12,24,51,1
1.4425633641697762e-06,3,0.024,6,51,1
0.2169431928558715,64,0.512,54,51,1
0.04169911098790506,10,0.08,51,51,1
0.15818205512659578,60,0.48,12,51,1
0.13841052150418423,53,0.424,32,51,1
0.089235015625532,4,0.032,58,51,1
0.06905424562757428,50,0.4,56,51,1
0.22993521489262925,49,0.392,31,59,3
1.335926398837728e-06,3,0.024,61,59,3
0.24730244607148041,46,0.368,63,59,3
0.38428165146769017,24,0.192,25,59,3
0.6156392780709491,108,0.864,59,59,3
0.7269424765013615,224,1.792,47,59,3
0.3929067790320542,88,0.704,41,59,3
4.903482442142854e-06,3,0.024,9,59,3
0.4800598063825898,48,0.384,47,59,3
0.040149938404059206,7,0.056,19,59,3
0.15601291443479887,5,0.04,38,59,3
0.4092603553259989,52,0.416,0,59,3
0.4737621364847552,28,0.224,8,59,3
0.3906630555862721,30,0.24,48,59,3
0.5081642043934064,67,0.536,61,59,3
0.48142402279095525,152,1.216,63,59,3
0.22122018382451641,12,0.096,48,59,3
0.15614511581606777,6,0.048,60,59,3
0.7157637321764503,53,0.424,1,59,3
0.5726071457091754,101,0.808,29,59,3
0.6323349248825835,102,0.816,63,59,3
0.77741414739525,96,0.768,51,59,3
0.5202087586312,199,1.592,23,59,3
0.6266018836870163,241,1.928,51,59,3
2.908226723023089e-06,3,0.024,30,59,3
0.7424674894614283,73,0.584,2,59,3
0.44526207311012855,65,0.52,63,59,3
0.19319651591733228,6,0.048,62,59,3
0.43397360610183844,40,0.32,30,59,3
0.564123425553246,50,0.4,12,59,3
0.8943404394883319,326,2.608,38,59,3
0.1705387575144789,5,0.04,12,59,3
0.1964886544225842,40,0.32,0,59,3
0.2959502969555773,43,0.344,43,59,3
0.6011931967012568,164,1.312,63,59,3
1.1785499457831843e-07,3,0.024,14,59,3
0.418829809335314,53,0.424,47,59,3
0.25240782202511824,40,0.32,30,59,3
0.5697806434241683,213,1.704,52,59,3
0.7744150844246698,200,1.6,24,59,3
0.2205721653248868,17,0.136,62,59,3
0.8173328250244549,203,1.624,22,59,3
0.39054966171937633,70,0.56,63,59,3
0.15883759517325688,7,0.056,55,59,3
0.17341071860584098,9,0.072,34,59,3
0.13647704566204164,14,0.112,13,59,3
0.8718009111904786,278,2.224,59,59,3
0.4929619131779205,215,1.72,24,59,3
0.3659873917462723,146,1.168,51,59,3
0.2288168142971581,73,0.584,49,59,3
0.1428633841712577,9,0.072,46,59,3
0.1515420714336601,9,0.072,39,59,3
0.6472503572318725,140,1.12,32,59,3
0.5104102121776994,169,1.352,10,59,3
0.5135182824777357,167,1.336,47,59,3
0.4261087047365633,17,0.136,54,59,3
1.5079004877331197e-06,3,0.024,63,59,3
0.7583000926537549,210,1.68,12,59,3
0.4226850970214948,35,0.28,59,59,3
1.6596969066973878e-05,4,0.032,28,59,3
0.3819464917818072,99,0.792,46,59,3
0.9804198584298246,176,1.408,56,59,3
0.682442706269986,211,1.688,60,59,3
0.4678935055770311,26,0.208,59,59,3
1.15208514476615,62,0.496,0,59,3
0.352925471721682,28,0.224,59,59,3
0.4986539443256568,171,1.368,9,59,3
0.3465232302242487,87,0.696,17,59,3
0.4320441268301364,24,0.192,38,59,3
0.5969139928847069,89,0.712,63,59,3
0.3319186020411451,61,0.488,23,59,3
0.3345357067717183,157,1.256,18,59,3
0.23755769828041118,14,0.112,0,59,3
0.20606015838111535,60,0.48,9,59,3
7.595289110271998e-06,4,0.032,0,59,3
0.6540263343242554,136,1.088,55,59,3
0.23636647526968707,12,0.096,4,59,3
0.4058398229576248,66,0.528,43,59,3
0.4815855075316014,57,0.456,9,59,3
0.493524351180504,24,0.192,48,59,3
6.80889722085946e-07,3,0.024,16,59,3
0.4661420957936848,39,0.312,47,59,3
0.5157843400543493,189,1.512,17,59,3
0.28747346576556065,37,0.296,3,59,3
0.5951420658839692,130,1.04,31,59,3
0.5679760063544722,32,0.256,9,59,3
0.5736397046084455,81,0.648,18,59,3
1.1732856601091395e-07,3,0.024,5,0,5
0.12502417244744274,5,0.04,63,4,3
0.23138993107534034,35,0.28,29,4,3
0.0727933016619869,14,0.112,62,4,3
0.1358184148886483,24,0.192,46,4,3
0.31676700063206215,24,0.192,29,4,3
0.22535994044527283,34,0.272,5,4,3
0.0575903357172008,196,1.568,30,8,5
0.01661872199465216,157,1.256,63,8,5
1.1713218791934803e-06,3,0.024,14,11,5
0.003376172520085829,5,0.04,20,11,5
5.824982037457479e-08,3,0.024,29,11,5
0.0009605965808237669,5,0.04,11,11,5
0.0005652107234267943,5,0.04,12,11,5
0.0062511270746949486,6,0.048,12,11,5
0.0032671669644391147,8,0.064,1,11,5
0.004471838231954346,15,0.12,20,11,5
0.005067451212156544,6,0.048,20,11,5
0.0038807056512437524,20,0.16,37,11,5
0.0031621009620910697,6,0.048,45,11,5
0.0034074087008846175,23,0.184,12,11,5
0.0034698806976260284,6,0.048,32,11,5
0.013202233533347535,27,0.216,61,11,5
0.006605437148255952,13,0.104,55,11,5
0.0027480074603819537,7,0.056,33,11,5
0.003659823984928084,5,0.04,34,11,5
0.00442776271565759,10,0.08,42,11,5
0.0060197335028621185,11,0.088,22,11,5
0.003612096720261206,6,0.048,62,11,5
0.006446322254269348,10,0.08,62,11,5
0.005938855986673852,21,0.168,46,11,5
0.005817019252303506,36,0.288,17,11,5
0.007885531298815255,14,0.112,63,11,5
8.880824899783768e-07,4,0.032,0,11,5
0.03928351702119435,20,0.16,24,11,5
0.005993520536302421,14,0.112,16,11,5
0.006029672235798176,28,0.224,16,11,5
0.0051155725899330465,36,0.288,6,11,5
0.005613239234488991,37,0.296,60,11,5
0.004694544608103463,12,0.096,48,11,5
0.00570887218596911,7,0.056,1,11,5
0.0036025460923632905,10,0.08,40,11,5
0.00196294691262713,5,0.04,40,11,5
0.0025705430663168017,4,0.032,19,11,5
0.0027370943021581087,8,0.064,14,11,5
2.6798902830194043e-07,3,0.024,61,11,5
2.5909528431715295e-05,7,0.056,27,11,5
7.632464511721393e-05,11,0.088,3,11,5
7.311907942083215e-08,3,0.024,54,11,5
0.11315876494248353,13,0.104,16,17,5
0.16767447378529818,8,0.064,14,17,5
0.210979847628229,247,1.976,47,17,5
0.11641884546513599,8,0.064,54,17,5
0.5731099621651025,29,0.232,16,17,5
0.26849476256063814,16,0.128,39,17,5
0.6761880586442819,65,0.52,37,17,5
1.125824004096406e-06,3,0.024,63,17,5
0.6062054266289575,55,0.44,14,17,5
0.26651496935916336,9,0.072,60,17,5
0.09260165416387746,4,0.032,11,17,5
0.22975467620595008,47,0.376,18,17,5
0.7170237196496069,124,0.992,22,17,5
0.5741959829929976,57,0.456,7,17,5
0.29453387655656577,21,0.168,60,17,5
0.18088069477964133,16,0.128,44,17,5
0.2179884656196418,26,0.208,18,17,5
0.1888125811983055,14,0.112,16,17,5
0.8274105967074491,31,0.248,33,17,5
0.0619635553952891,25,0.2,5,17,5
0.2083949271645284,53,0.424,15,17,5
1.5712212808266578e-06,3,0.024,24,17,5
0.6103195345094624,60,0.48,19,17,5
0.17715697758068516,12,0.096,7,17,5
0.0828938334423632,6,0.048,29,17,5
0.9084439169035081,15,0.12,63,17,5
0.36324041564178455,7631,61.048,30,17,5
0.5839215633285033,64,0.512,17,17,5
0.38438342739948267,110,0.88,36,17,5
0.4075641242134621,77,0.616,11,17,5
0.09503663842471982,10,0.08,35,17,5
0.34282762606356787,84,0.672,22,17,5
0.1445269418392383,10,0.08,3,17,5
0.5390711312207329,114,0.912,4,17,5
0.15678082022291465,42,0.336,33,17,5
0.3393845567938785,2167,17.336,60,17,5
0.20829244725560644,35,0.28,7,17,5
0.1869321584688094,34,0.272,19,17,5
0.45616339613464213,16,0.128,48,17,5
0.6003199950018235,43,0.344,55,17,5
0.2514623554583042,10,0.08,63,17,5
0.039847943588990055,6,0.048,2,17,5
0.5457752853028515,30,0.24,25,17,5
0.2800106926889985,36,0.288,21,17,5
0.5923774656326469,63,0.504,38,17,5
0.4073261370869079,21,0.168,27,17,5
0.41702031742997864,6164,49.312,34,17,5
0.34156950881549053,51,0.408,53,17,5
0.4825164492972406,55,0.44,6,17,5
0.4140774387043167,3200,25.6,61,17,5
0.35875383396081445,9,0.072,51,17,5
0.03243216164803376,6,0.048,0,17,5
0.5349057895809991,78,0.624,23,17,5
0.17091410843589253,14,0.112,32,17,5
0.18950817643020965,46,0.368,29,17,5
0.2811319571309495,8,0.064,23,17,5
0.4308680888621138,29,0.232,16,17,5
0.3095165293868898,122,0.976,16,17,5
0.1790666989133024,5,0.04,29,17,5
0.2620754924963855,5611,44.888,12,17,5
0.09969574478837233,8,0.064,46,17,5
3.0554549408336086e-06,3,0.024,34,17,5
0.11220594364451074,66,0.528,50,17,5
0.16551260183641514,12,0.096,45,17,5
0.11746037989137559,28,0.224,39,17,5
0.44433513892446524,57,0.456,53,17,5
0.2564912983086641,951,7.608,62,17,5
0.3934246313665608,7952,63.616,47,17,5
